X,Y,OBJECTID,SITENUMBER,SITENAME,SITEALIAS,STREET_ADDRESS,MCDTOWN,COUNTY,PROGRAM,AREA_ACRES,IC_CONTROLS,STATUS,SUBSTATUS,STATUS_DATE,LATDD,LONGDD
-69.1201973,44.1019179,2435,REM02659,SPOTLESS CLEANERS,,193 PARK STREET,ROCKLAND,KNOX,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2017/12/15 00:00:00+00,44.1019179,-69.1201973
-70.5445222399999,44.5321991700001,2436,REM02660,NEW RUMFORD CLEANERS,,603 PROSPECT AVENUE,RUMFORD,OXFORD,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2017/12/15 00:00:00+00,44.53219917,-70.54452224
-70.32308105,43.5965988300001,2437,REM02661,SCARBOROUGH DRY CLEANER,,152 US ROUTE 1,SCARBOROUGH,CUMBERLAND,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2017/12/15 00:00:00+00,43.59659883,-70.32308105
-69.7176341799999,44.76632196,2438,REM02662,GRONDINS SKOWHEGAN,,9 COURT STREET,SKOWHEGAN,SOMERSET,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2017/12/15 00:00:00+00,44.76632196,-69.71763418
-70.8080409999999,43.234903,2439,REM02663,KIMS DRY CLEANING,,30 PORTLAND STREET,SOUTH BERWICK,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2023/08/02 00:00:00+00,43.234903,-70.808041
-70.25246449,43.6373827900001,2440,REM02664,COLONIAL CLEANERS,,146 OCEAN STREET,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2014/10/10 00:00:00+00,43.63738279,-70.25246449
-70.30964725,43.6157063100001,2441,REM02665,SOUTHSIDE CLEANERS,MAINELY BUBBLES,798 MAIN STREET,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,1.16,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2022/10/07 00:00:00+00,43.61570631,-70.30964725
-69.1835940399999,44.0790369000001,2442,REM02666,COIN OP LAUNDRY_DRY CLEANING,,131 MAIN STREET,THOMASTON,KNOX,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2017/12/15 00:00:00+00,44.0790369,-69.18359404
-70.5806889999999,43.3212270000001,2443,REM02667,SHARP DRY CLEANING FORMALWEAR,,1517 POST RD,WELLS,YORK,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2015/12/15 00:00:00+00,43.321227,-70.580689
-70.34685639,43.6817582300001,2444,REM02668,ABC DRY CLEANER,MAIN STREET DRY CLEANER,399 MAIN STREET,WESTBROOK,CUMBERLAND,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2017/12/15 00:00:00+00,43.68175823,-70.34685639
-70.188329,43.8009650000001,2445,REM02669,ANTHONYS DRY CLEANERS,,236 MAIN STREET,YARMOUTH,CUMBERLAND,UNCONTROLLED SITES,0.32,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/10/29 00:00:00+00,43.800965,-70.188329
-70.69749016,43.0638205500001,2446,REM01327,WOOD ISLAND LIFESAVING STATION,WOOD ISLAND LIFEBOAT STATION,WOOD ISLAND,KITTERY,YORK,VRAP,1.25,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/02/28 00:00:00+00,43.06382055,-70.69749016
-69.65941677,44.5491210100001,2447,REM02695,SETON HOSPITAL,,30 CHASE AVENUE,WATERVILLE,KENNEBEC,BROWNFIELDS,73.22,FALSE,REMEDIATION STAGE,ONGOING,2016/11/29 00:00:00+00,44.54912101,-69.65941677
-70.2448419999999,43.666005,2448,REM02694,65 MUNJOY STREET,,65 MUNJOY STREET,PORTLAND,CUMBERLAND,BROWNFIELDS,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/03/02 00:00:00+00,43.666005,-70.244842
-70.2125759199999,44.09545659,2449,REM02748,ST. PATRICK'S CONVENT,,208 BATES STREET,LEWISTON,ANDROSCOGGIN,VRAP,0.75,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2020/05/29 00:00:00+00,44.09545659,-70.21257592
-70.251883,44.072995,2450,REM02544,GENERAL ELECTRIC,,135 RODMAN ROAD,AUBURN,ANDROSCOGGIN,RCRA,25.69,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2018/09/20 00:00:00+00,44.072995,-70.251883
-70.447058,45.1450850000001,2451,REM02606,CMP UPPER MAIN STREET,,"ROUTE 27, UPPER MAIN STREET",EUSTIS,FRANKLIN,RCRA,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),1950/01/01 00:00:00+00,45.145085,-70.447058
-67.845603,46.773112,2452,REM02562,GRAPHIC UTILITIES,,75 CHENEY GROVE ROAD,FORT FAIRFIELD,AROOSTOOK,BROWNFIELDS,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,2017/12/15 00:00:00+00,46.773112,-67.845603
-70.54940328,44.54278871,2453,REM02631,PUIIA HARDWARE,50 PROSPECT AVE,50 PROSPECT AVE,RUMFORD,OXFORD,VRAP,3.87,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2023/01/31 00:00:00+00,44.54278871,-70.54940328
-68.7664572099999,44.8037728300001,2454,REM02635,CLEAN AND SAVE/STATE ST CLEANERS,,108 STATE STREET,BANGOR,PENOBSCOT,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2014/10/10 00:00:00+00,44.80377283,-68.76645721
-70.7018429999999,44.0445990000001,2455,REM02672,CMP SERVICE CTR,,ROUTE 302,BRIDGTON,CUMBERLAND,RCRA,,FALSE,REMEDIATION STAGE,ONGOING,2020/10/26 00:00:00+00,44.044599,-70.701843
-69.6524914399999,44.5396338100001,2456,REM02700,BAILEY'S FABRIC CARE CENTER,,190 KENNEDY MEMORIAL DRIVE,WATERVILLE,KENNEBEC,RCRA,,FALSE,INVESTIGATION STAGE,ONGOING,2016/09/30 00:00:00+00,44.53963381,-69.65249144
-70.29036604,43.61821337,2457,REM02705,DUCK POND ROAD PROPERTY,,25 DUCK POND ROAD,SOUTH PORTLAND,CUMBERLAND,VRAP,17.88,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2016/12/07 00:00:00+00,43.61821337,-70.29036604
-70.771148,43.4413740000001,2458,REM01725,RIVERWALK 2,"SANFORD MILL YARD; ABBOTT REEVE, RW2",HIGH STREET (HERITAGE CROSSING),SANFORD,YORK,VRAP,1.54,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/11/13 00:00:00+00,43.441374,-70.771148
-70.25873,44.0676920000001,2459,REM00418,PIONEER PLASTICS CORP.,,PIONITE ROAD,AUBURN,ANDROSCOGGIN,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2008/07/10 00:00:00+00,44.067692,-70.25873
-70.25873,44.0676920000001,2460,REM00418,PIONEER PLASTICS CORP.,,PIONITE ROAD,AUBURN,ANDROSCOGGIN,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2008/07/10 00:00:00+00,44.067692,-70.25873
-69.67927502,43.9875979700001,2461,REM02679,F P L ENERGY MASON STATION,DIS #160,144 BIRCH POINT ROAD,WISCASSET,LINCOLN,UNCONTROLLED SITES,33,FALSE,REMEDIATION STAGE,ONGOING,2021/01/01 00:00:00+00,43.98759797,-69.67927502
-70.3665751899999,44.0999605100001,2462,REM00712,MAINE WOOD TREATERS,,WALKER ROAD,MECHANIC FALLS,ANDROSCOGGIN,RCRA,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,2008/08/29 00:00:00+00,44.09996051,-70.36657519
-68.802019,44.8146447600001,2463,REM02638,UNION STREET LAUNDROMAT & DRY CLEANING,WESTGATE MALL (VRAP NAME),915 UNION STREET,BANGOR,PENOBSCOT,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/11/26 00:00:00+00,44.81464476,-68.802019
-69.06610333,44.2085082200001,2464,REM02708,ELM STREET PLAZA,,44 ELM STREET,CAMDEN,KNOX,VRAP,0.19,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/07/28 00:00:00+00,44.20850822,-69.06610333
-68.65488587,44.88795973,2465,REM02709,ORONO PUBLIC WORKS,,98 PENOBSCOT STREET,ORONO,PENOBSCOT,VRAP,3.47,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2018/02/21 00:00:00+00,44.88795973,-68.65488587
-70.18484033,44.47195657,2466,REM02711,FIRE STATION,,29 PARK STREET,LIVERMORE FALLS,ANDROSCOGGIN,VRAP,0.68,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/02/07 00:00:00+00,44.47195657,-70.18484033
-70.2488329999999,43.6608560000001,2467,REM02712,16 MIDDLE STREET ASSOCIATES,,16 MIDDLE STREET,PORTLAND,CUMBERLAND,VRAP,0.278,FALSE,REMEDIATION STAGE,ONGOING,2016/10/25 00:00:00+00,43.660856,-70.248833
-69.10905782,44.11183306,2468,REM02716,SHAFTER JUNKYARD,,9-15 ROCKLAND STREET,ROCKLAND,KNOX,BROWNFIELDS,0.53,FALSE,INVESTIGATION STAGE,ONGOING,2016/06/28 00:00:00+00,44.11183306,-69.10905782
-68.0127299,46.6869696000001,2469,REM02244,KELLEYS LAUNDRY AND DRY CLEANING,"INDUSTRIAL STREET LAUNDROMAT, KELLEYS FABRICARE, KELCLAN INC",654 MAIN STREET,PRESQUE ISLE,AROOSTOOK,RCRA,0.22,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/03/05 00:00:00+00,46.6869696,-68.0127299
-70.192696,44.100734,2470,REM02140,449 SABATTUS STREET,445 SABATTUS STREET,449 SABATTUS STREET,LEWISTON,ANDROSCOGGIN,VRAP,2.23,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/07/07 00:00:00+00,44.100734,-70.192696
-70.19349914,44.1009586100001,2471,REM02141,445 SABATTUS STREET,"449 SABATTUS STREET, FORMER SUNOCO",445 SABATTUS STREET,LEWISTON,ANDROSCOGGIN,VRAP,0.35,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/07/19 00:00:00+00,44.10095861,-70.19349914
-69.65941677,44.5491210100001,2472,REM02695,SETON HOSPITAL,,30 CHASE AVENUE,WATERVILLE,KENNEBEC,VRAP,73.22,FALSE,REMEDIATION STAGE,ONGOING,2016/11/29 00:00:00+00,44.54912101,-69.65941677
-69.0242009,44.40277037,2473,REM02731,BELFAST RANGE,,,BELFAST,WALDO,FEDERAL FACILITIES,27.8,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2012/07/01 00:00:00+00,44.40277037,-69.0242009
-70.1550623099999,44.4739139600001,2474,REM02732,LIVERMORE FALLS RIFLE RANGE,,,LIVERMORE FALLS,ANDROSCOGGIN,FEDERAL FACILITIES,53.7,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2011/09/01 00:00:00+00,44.47391396,-70.15506231
-69.592899,44.601864,2475,REM02733,MDOT-CLAUSON BRIDGE,,CLAUSON BRIDGE,BENTON,KENNEBEC,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2016/01/27 00:00:00+00,44.601864,-69.592899
-70.332911,43.674832,2476,REM02734,DIRIGO PLAZA,,58 & 80 MAIN STREET,WESTBROOK,CUMBERLAND,VRAP,40.42,FALSE,INVESTIGATION STAGE,ONGOING,2016/11/15 00:00:00+00,43.674832,-70.332911
-70.568922,43.3369190000001,2477,REM02736,PROPOSED DOLLAR GENERAL,,2060 POST ROAD,WELLS,YORK,VRAP,3.23,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/08/28 00:00:00+00,43.336919,-70.568922
-68.03128356,46.6775968000001,2478,REM02738,BUCK'S MARKET,,1 MAPLETON ROAD,PRESQUE ISLE,AROOSTOOK,VRAP,1.58,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/01/17 00:00:00+00,46.6775968,-68.03128356
-69.885778,44.7968470000001,2479,REM02739,MADISON PAPER INDUSTRIES,"MYLLYKOSKI NORTH AMERICA, NORTHERN SC & MADISON PAPER","1 MAIN STREET, PO BOX 129",MADISON,SOMERSET,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/03/22 00:00:00+00,44.796847,-69.885778
-69.78345224,44.32945032,2480,REM02449,POMERLEAU WAREHOUSE,,161 MT. VERNON AVENUE,AUGUSTA,KENNEBEC,VRAP,1.25,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2016/10/06 00:00:00+00,44.32945032,-69.78345224
-70.77546849,43.43744157,2481,REM02741,BALLENGER AUTO,,12 ROBERTS STREET,SANFORD,YORK,BROWNFIELDS,0.88,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2017/08/10 00:00:00+00,43.43744157,-70.77546849
-69.7706039999999,44.229044,2482,REM02742,149-167 WATER STREET,,149-167 WATER STREET,GARDINER,KENNEBEC,BROWNFIELDS,0.3,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2018/02/02 00:00:00+00,44.229044,-69.770604
-70.41608624,43.71604576,2483,REM02674,GORHAM INTL INC,,209 ROUTE 237 MOSHER ROAD,GORHAM,CUMBERLAND,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/01/12 00:00:00+00,43.71604576,-70.41608624
-69.972141,43.9130720000001,2484,REM02744,SOCONY-MOBIL CO,,59 PLEASANT STREET,BRUNSWICK,CUMBERLAND,BROWNFIELDS,0.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/01/22 00:00:00+00,43.913072,-69.972141
-70.786242,43.4454440000001,2485,REM02250,LAUNDERITE II,,767 MAIN STREET,SANFORD,YORK,RCRA,0.38,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/11/19 00:00:00+00,43.445444,-70.786242
-70.30964725,43.6157063100001,2486,REM02665,SOUTHSIDE CLEANERS,MAINELY BUBBLES,798 MAIN STREET,SOUTH PORTLAND,CUMBERLAND,RCRA,1.16,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2022/10/07 00:00:00+00,43.61570631,-70.30964725
-70.196903,44.1016990000001,2487,REM02364,LEBLANC CLEANERS,,10 LAFAYETTE STREET,LEWISTON,ANDROSCOGGIN,RCRA,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2023/12/22 00:00:00+00,44.101699,-70.196903
-70.4793529999999,43.4737020000001,2488,REM02747,PATE AUTO,,511-515 ELM STREET,BIDDEFORD,YORK,VRAP,12.7,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/10/27 00:00:00+00,43.473702,-70.479353
-70.2125759199999,44.09545659,2489,REM02748,ST. PATRICK'S CONVENT,,208 BATES STREET,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,0.75,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2020/05/29 00:00:00+00,44.09545659,-70.21257592
-70.73522733,43.3056232800001,2490,REM02749,GRAY-DUPUIS PROPERTY,,19 MAIN STREET,NORTH BERWICK,YORK,VRAP,0.79,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/05/30 00:00:00+00,43.30562328,-70.73522733
-68.68394456,45.6564972200001,2491,REM02753,BRAGDON PETROLEUM,,10 BALSAM DRIVE,MILLINOCKET,PENOBSCOT,VRAP,1.15,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/06/28 00:00:00+00,45.65649722,-68.68394456
-68.93324374,44.92638356,2492,REM02754,KENDUSKEAG ELEMENTARY SCHOOL,,4067 BROADWAY,KENDUSKEAG,PENOBSCOT,BROWNFIELDS,10.88,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/09/08 00:00:00+00,44.92638356,-68.93324374
-69.9010269999999,43.9091520000001,2493,REM02092,CENTRAL MAINE POWER BRUNSWICK SERVICE STATION,JUNIPER BRUNSWICK LLC,280 BATH RD.,BRUNSWICK,CUMBERLAND,RCRA,4.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/03/29 00:00:00+00,43.909152,-69.901027
-69.522659,44.0313140000001,2494,REM02755,RITE AID #3491,,COASTAL MARKETPLACE,DAMARISCOTTA,LINCOLN,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/04/03 00:00:00+00,44.031314,-69.522659
-70.330165,43.8817960000001,2495,REM02756,RITE AID #4147,,20 PORTLAND ROAD,GRAY,CUMBERLAND,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/04/03 00:00:00+00,43.881796,-70.330165
-70.8682061599999,43.80410067,2496,REM00758,"GTE PRODUCT, INC.",,"227 FEDERAL ROAD, ROUTE 25, MAP U-1, LOT 1",PARSONSFIELD,YORK,RCRA,7,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/08/16 00:00:00+00,43.80410067,-70.86820616
-70.69749016,43.0638205500001,2497,REM01327,WOOD ISLAND LIFESAVING STATION,WOOD ISLAND LIFEBOAT STATION,WOOD ISLAND,KITTERY,YORK,BROWNFIELDS,1.25,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/02/28 00:00:00+00,43.06382055,-70.69749016
-68.77980357,44.82449553,2498,REM02758,KELLEY CAR & TRUCK CENTER,BSS REALTY LLC,699 BROADWAY,BANGOR,PENOBSCOT,VRAP,1.89,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/01/16 00:00:00+00,44.82449553,-68.77980357
-68.763977,44.7893720000001,2499,REM02759,IRVING BULK PLANT MAPLE STREET,,MAPLE STREET,BREWER,PENOBSCOT,VRAP,2.45,FALSE,INVESTIGATION STAGE,ONGOING,2017/05/17 00:00:00+00,44.789372,-68.763977
-69.972141,43.9130720000001,2500,REM02744,SOCONY-MOBIL CO,,59 PLEASANT STREET,BRUNSWICK,CUMBERLAND,VRAP,0.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/01/22 00:00:00+00,43.913072,-69.972141
-69.830584,44.31627,2501,REM02161,HILLIARD JUNKYARD,,85 FOYE ROAD,MANCHESTER,KENNEBEC,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2020/06/18 00:00:00+00,44.31627,-69.830584
-68.51126852,45.36926085,2502,REM01509,LINCOLN PULP AND PAPER CO.,,50 KATAHDIN AVENUE,LINCOLN,PENOBSCOT,UNCONTROLLED SITES,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2004/07/30 00:00:00+00,45.36926085,-68.51126852
-69.947772,43.908913,2503,REM02762,"SEACOAST AUTO BODY, INC.",,47 BATH ROAD,BRUNSWICK,CUMBERLAND,RCRA,0.67,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/06/01 00:00:00+00,43.908913,-69.947772
-68.9651997399999,45.8353687200001,2504,REM02767,ABOL BRIDGE CAMPGROUND & STORE,,3969 GOLDEN ROAD,T02 R10 WELS,PISCATAQUIS,VRAP,24.9,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/06/21 00:00:00+00,45.83536872,-68.96519974
-68.41701926,44.5396111900001,2505,REM02768,75 HIGH STREET PROPERTY,DENNY'S RESTAURANT,75 HIGH STREET,ELLSWORTH,HANCOCK,VRAP,2.68,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/09/20 00:00:00+00,44.53961119,-68.41701926
-68.00139777,46.6930735600001,2506,REM02769,CAVENDISH PROPERTIES,,30 STORAGE DRIVE,PRESQUE ISLE,AROOSTOOK,VRAP,14.5,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/10/03 00:00:00+00,46.69307356,-68.00139777
-70.0797663399999,44.23721714,2507,REM00577,LEEDS METALS,,OFF RT.. 202,LEEDS,ANDROSCOGGIN,SUPERFUND,,FALSE,INVESTIGATION STAGE,ONGOING,2011/05/05 00:00:00+00,44.23721714,-70.07976634
-70.34252205,43.6361688800001,2508,REM00859,FAIRCHILD-TI-NATIONAL SEMICONDUCTOR,"FAIRCHILD CAMERA AND INSTRUMENT CORPORATION (FCIC), ON SEMICONDUCTOR",333 WESTERN AVENUE,SOUTH PORTLAND,CUMBERLAND,RCRA,,FALSE,REMEDIATION STAGE,ONGOING,2018/12/20 00:00:00+00,43.63616888,-70.34252205
-69.7218399399999,44.76968192,2509,REM02771,DEAD RIVER COMPANY,,124 MADISON AVENUE,SKOWHEGAN,SOMERSET,VRAP,0.32,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/10/02 00:00:00+00,44.76968192,-69.72183994
-68.024845,46.6871850000001,2510,REM02772,WEST PRESQUE ISLE SUBSTATION,,1 STATE STREET,PRESQUE ISLE,AROOSTOOK,VRAP,0.52,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/10/20 00:00:00+00,46.687185,-68.024845
-68.0408418599999,46.70235338,2511,REM02773,SKYWAY SUBSTATION,,1663 CENTRAL DRIVE,PRESQUE ISLE,AROOSTOOK,VRAP,0.23,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/10/20 00:00:00+00,46.70235338,-68.04084186
-68.2850279,44.38120696,2512,REM02774,YOUNGS CORNER GENERATION PLANT,,845 EAGLE LAKE ROAD,BAR HARBOR,HANCOCK,VRAP,3.71,FALSE,INVESTIGATION STAGE,ONGOING,2017/10/25 00:00:00+00,44.38120696,-68.2850279
-70.2171424699999,44.0959147,2513,REM02627,HARTLEY BLOCK, 149 & 159 LISBON STREET,149 & 159 LISBON STREET,LEWISTON,ANDROSCOGGIN,VRAP,0.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/05/09 00:00:00+00,44.0959147,-70.21714247
-70.22461507,44.1085815800001,2514,REM02534,ONE-HOUR VALETONE CLEANERS,BUILDING E LLC,"155 CENTER STREET, UNIT 5",AUBURN,ANDROSCOGGIN,VRAP,0.07,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/05/04 00:00:00+00,44.10858158,-70.22461507
-70.1927039999999,44.079646,2515,REM02787,LISBON STREET SUNOCO,XTRA MART,1104 LISBON STREET,LEWISTON,ANDROSCOGGIN,VRAP,0.33,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/01/31 00:00:00+00,44.079646,-70.192704
-70.25759213,43.6798170600001,2516,REM02236,SUDS UP LAUNDROMAT AND DRY CLEANING,WASH PUMP AND DRY,500 WASHINGTON AVENUE,PORTLAND,CUMBERLAND,VRAP,0.517,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/12/01 00:00:00+00,43.67981706,-70.25759213
-70.7494159999999,43.1072050000001,2517,REM02792,SEAWARD PROPERTY,,7 ROUTE 236,KITTERY,YORK,VRAP,2.46,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2021/09/20 00:00:00+00,43.107205,-70.749416
-70.38495495,43.57374237,2518,REM02793,SOUTHGATE HOUSE,,"577, U.S. ROUTE 1",SCARBOROUGH,CUMBERLAND,BROWNFIELDS,2.78,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/11/08 00:00:00+00,43.57374237,-70.38495495
-70.38495495,43.57374237,2519,REM02793,SOUTHGATE HOUSE,,"577, U.S. ROUTE 1",SCARBOROUGH,CUMBERLAND,VRAP,2.78,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/11/08 00:00:00+00,43.57374237,-70.38495495
-70.256723,43.6598040000001,2520,REM02795,PPH PRINTING BUILDING,,,PORTLAND,CUMBERLAND,VRAP,2.26,FALSE,INVESTIGATION STAGE,ONGOING,2017/10/27 00:00:00+00,43.659804,-70.256723
-69.904147,43.909498,2521,REM02796,BILL DODGE OLDS PONTIAC GMC INC,,262 BATH RD,BRUNSWICK,CUMBERLAND,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/10/23 00:00:00+00,43.909498,-69.904147
-69.68818248,43.99231825,2522,REM02798,AUTO TRIM SHOP,,320 BATH ROAD,WISCASSET,LINCOLN,VRAP,4,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2020/04/21 00:00:00+00,43.99231825,-69.68818248
-70.380028,43.5144680000001,2523,REM02799,PERFORMANCE PLUS,,19 HEATH STREET,OLD ORCHARD BEACH,YORK,VRAP,1.04,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/01/23 00:00:00+00,43.514468,-70.380028
-69.19398469,44.36171397,2524,REM02801,FRATERNITY VILLAGE GENERAL STORE,,12 MAIN STREET NORTH,SEARSMONT,WALDO,VRAP,0.4,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2018/01/30 00:00:00+00,44.36171397,-69.19398469
